,Unnamed: 0,stim1_location,stim2_location,response1_area1,responsestrength1_area1,reactivation_area1,REACT1,response2_area1,responsestrength2_area1,response1_area2,responsestrength1_area2,reactivation_area2,REACT2,reactstrength_area1,reactstrength_area2,response2_area2,responsestrength2_area2,delay1,delay2,ITI,stim_start,stim2_start,stim_duration,react_start,react_end,react_strength,window,steps,across_factor,stim1_location_rad,stim2_location_rad,response1,response2,response1Err,response2Err,across_factor_label
345,345,93,212,1.6607092968138362,1.0846437314502293,1.66491443221641,True,-2.6857244645322136,0.958811346459298,1.568543279027423,1.0671406539132815,2.694902529130358,True,1.3162422595600891,0.0032261640874288,-2.6882650876744774,1.0631313374907256,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.6231562043547265,-2.5830872929516078,1.61462628792063,-2.6869947761033455,-0.008529916434096622,-0.10390748315173765,0.0%
350,350,228,50,-2.1768017014647767,0.9689903006445608,-0.489151666563819,True,0.9525257081672224,1.0274622160737328,-2.380913873148702,0.9960381807512936,2.398410369991473,True,0.0051349796064836,0.0014099860613461,0.8694669413493379,1.0151580418296595,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.3038346126325147,0.8726646259971648,-2.2788577873067393,0.9109963247582797,0.024976825325775446,0.03833169876111493,0.0%
359,359,79,167,1.4461331570342062,1.0967501542795464,0.5264580769924601,True,2.776097947980291,1.0362227977068972,1.3550806154147683,1.0344626683138325,-1.3805827090970777,True,0.0071158202619964,0.0008888351311061,3.0129945394058817,1.0113935460423225,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.3788101090755203,2.91469985083053,1.4006068862244865,2.894546243693086,0.021796777148966218,-0.020153607137443963,0.0%
366,366,2,271,0.0310321896262327,1.0051308108735135,-0.1207412039711623,True,-1.538708248582458,1.0429554297763373,0.0027525100683624,1.0415130973985929,-0.1543283153411697,True,1.4376467736050638,1.4126164090416355,-1.4553159339602364,1.0647173798164775,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.03490658503988659,-1.5533430342749535,0.016892349847296817,-1.4970120912713474,-0.018014235192589774,0.05633094300360608,0.0%
368,368,100,327,1.6982636514815332,1.0211040467678367,1.8092830478613329,True,-0.6426172265705414,1.0748306446974163,1.6743851588703298,1.0257159965520215,1.7678741338524369,True,0.0001128561732362,0.4633032781846808,-0.6037591766482518,1.0587087400700346,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.7453292519943295,-0.5759586531581284,1.686324405175931,-0.6231882016093966,-0.05900484681839858,-0.04722954845126812,0.0%
373,373,256,347,-1.871746077433717,1.0570871346319677,3.063414860273682,True,-0.3022722189120865,1.0920437497604802,-1.5306950434437778,1.0540648524679903,-1.8829427384069064,True,0.0068473591542601,1.60746757498029,-0.2797248311098171,1.0304588950772693,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.8151424220741026,-0.22689280275926293,-1.7012205604387474,-0.2909985250109526,0.11392186163535525,-0.06410572225168967,0.0%
388,388,221,3,-2.4872238868204235,1.0640555688214737,1.4552069877147846,True,0.1122799399912606,1.046471233741961,-2.4546499951766347,1.0340777032291255,3.0372819600135696,True,1.0938134225291578,0.0002390833499984,-0.0141450088192622,1.1135120864049362,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.426007660272118,0.05235987755982989,-2.470936940998529,0.049067465585998615,-0.04492928072641082,-0.003292411973831279,0.0%
391,391,29,132,0.5210070301419537,1.004914987338828,0.2008459056854898,True,2.399416855578118,1.0014924508253702,0.4254681792825348,1.0503808197698137,0.4250159243495081,True,1.3093404232101309,0.0022426802506522,2.172897312933329,1.0415311194078654,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.5061454830783556,2.303834612632515,0.47323760471224396,2.2861570842557235,-0.0329078783661117,-0.017677528376791513,0.0%
392,392,212,217,-2.662866589083361,1.0235400182278784,-2.228635918113039,True,-2.397209118141036,0.9972783350271704,-2.597065329811437,0.9578369162079812,0.544572844087282,True,1.5167574290666597,0.0037948950423531,-2.2743701567464347,0.9769881831574018,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.5830872929516078,-2.495820830351891,-2.629965959447399,-2.3357896374437352,-0.04687866649579139,0.16003119290815565,0.0%
403,403,309,1,-0.9858262892016604,1.017170193819509,-1.4552253031116191,True,-0.0126053153981056,0.9349854313548224,-0.8496289802548593,1.0303567605775894,-0.2340202820759019,True,1.307456203983728,0.0023652946498286,-0.0616197331301885,0.9448007009909696,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.8901179185171078,0.017453292519943295,-0.9177276347282599,-0.037112524264147684,-0.027609716211152092,-0.054565816784090976,0.0%
415,415,107,152,1.9674062558634773,1.0740130216466135,-1.2549982253794032,True,2.6777963714643214,0.9486568318071136,1.880455166701141,1.044992954539121,-0.7549368176118182,True,0.002761404544995,0.0012323956786559,2.5846971366300755,1.0211063076771776,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.8675022996339325,2.652900463031381,1.923930711282309,2.631246754047198,0.05642841164837643,-0.021653708984183038,0.0%
419,419,289,288,-1.3555576820011288,1.054610287822304,-1.4045598717852943,True,-1.1649997865152109,0.9652264310596824,-1.2516305067772544,1.0067180005269665,-1.3436096533627502,True,0.0094904659410631,1.4213671487088977,-1.2825992996817683,1.0704870726256563,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.2391837689159741,-1.2566370614359172,-1.3035940943891915,-1.2237995430984896,-0.06441032547321736,0.0328375183374277,0.0%
425,425,195,103,-2.988403399874655,0.9709949097931364,1.932843316371412,True,1.8864557558073616,0.985899115802408,-2.98811082505958,0.9921705921266928,2.9421380682901845,True,1.2849455159741905,1.4887371453148288,1.8145377300969208,1.0147293158739203,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.8797932657906435,1.7976891295541595,-2.9882571124671173,1.8504967429521413,-0.10846384667647381,0.052807613397981804,0.0%
427,427,307,162,-0.7190903821274731,1.0439717649661802,1.2360573473093708,True,2.8979044626538832,1.0255588954872696,-1.0797591435152112,1.0410264416614148,-1.2652588038293349,True,0.0034897514594453,1.3904446348703112,2.8655277068933445,1.0576205338867264,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.9250245035569948,2.827433388230814,-0.8994247628213423,2.881716084773614,0.02559974073565249,0.05428269654280008,0.0%
430,430,142,358,2.510910839644412,0.9979448791381964,2.493007784623954,True,-0.1368904444159078,1.0456544423933116,2.6194272132160608,0.9870452914388091,-0.069291750033178,True,0.0091148810166165,0.0038200582601295,-0.04293925420425,1.09045646019614,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.478367537831948,-0.034906585039886195,2.565169026430236,-0.08991484931007943,0.08680148859828794,-0.05500826427019324,0.0%
432,432,154,157,2.7571092937569963,1.001270367756656,2.620749547171956,True,2.7198997617502245,0.9913441697842608,2.6552762805614005,1.0623530269462145,0.8116695293833497,True,1.5256216081796958,0.0019470355325549,2.6950879651728363,0.9887841139299248,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.6878070480712677,2.7401669256310974,2.706192787159198,2.7074938634615293,0.01838573908793033,-0.03267306216956813,0.0%
436,436,273,135,-1.5615230478974518,0.9472882668037876,-1.2834302065712435,True,2.3459333317492392,1.0107931421971887,-1.552586616203886,1.0775505346234038,2.1554622545454967,True,0.0141463421416648,0.0050746870531495,2.321310354305346,1.034308929653545,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.5184364492350664,2.356194490192345,-1.5570548320506687,2.3336218430272924,-0.03861838281560238,-0.02257264716505254,0.0%
454,454,82,130,1.3357924526770566,1.0239347037321656,-1.4734109288870336,True,2.299595387600615,0.9818751995221522,1.3648097213060373,1.047013016164543,2.5522092966901035,True,0.0044433336491473,0.008888663637871,2.342025094802064,1.0595068525133036,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.4311699866353502,2.2689280275926285,1.3503010869915464,2.3208102412013396,-0.08086889964380388,0.05188221360871121,0.0%
457,457,232,62,-2.3476593564015293,1.0750838548317925,-2.3489879566515763,True,1.0085882866374594,1.0004371163909953,-2.3210007212761443,1.069933426408042,1.8304388417510449,True,1.5339744724266786,0.0587086790332642,1.1111973269076465,1.04006044672152,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.2340214425527414,1.0821041362364843,-2.3343300388388366,1.0598928067725524,-0.10030859628609526,-0.02221132946393185,0.0%
460,460,50,149,0.7554356724193158,1.0494039385220026,2.117789599018131,True,2.548424069105577,1.01722397188464,0.8284955978883932,1.082267060212459,1.2767779896037552,True,0.001412417752104,1.3804910447021828,2.7474767121843886,1.0537835039148475,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.8726646259971648,2.600540585471551,0.7919656351538542,2.647950390644983,-0.08069899084331054,0.04740980517343187,0.0%
467,467,278,234,-1.5599379269337592,0.9714985122156002,-1.2299026883971522,True,-2.3572215257752416,1.0212801275939936,-1.3414350610703731,0.9869612625421774,-2.008624920595568,True,1.4943549623984878,0.0017822148749217,-2.0017179193838794,1.0198373231669524,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.43116998663535,-2.199114857512855,-1.4506864940020663,-2.1794697225795607,-0.019516507366716274,0.019645134933294416,0.0%
489,489,289,352,-1.2617427442627784,0.9399334643466228,1.4025298078201172,True,-0.1464766522158234,0.9638586225841506,-1.2772350622502742,1.074963715993338,-1.967798168955936,True,0.0040710795662868,1.4652588311556198,-0.2262351876030696,1.0654008062753813,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.2391837689159741,-0.13962634015954656,-1.2694889032565262,-0.18635591990944667,-0.030305134340552053,-0.0467295797499001,0.0%
495,495,255,65,-1.869524557139647,1.039526557688942,2.1327277975967207,True,0.9552766149185652,1.094701144656915,-1.7439026114874636,1.0125608264789705,0.0903471471914283,True,1.3319472299929749,0.0021878994345634,1.0364412263523206,1.0241533076938083,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.8325957145940457,1.1344640137963142,-1.806713584313555,0.9958589206354427,0.025882130280490554,-0.13860509316087144,0.0%
498,498,96,14,1.4484343603960828,0.9566946471747566,2.1478529838978053,True,0.3747159866019814,0.9838326192118524,1.7327504847931237,1.0693799554543213,-0.07630528303422,True,1.3216111412852267,0.0019212266311033,0.2286557071155012,0.9783424127525432,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.6755160819145565,0.24434609527920614,1.5905924225946029,0.3016858468587409,-0.08492365931995363,0.057339751579534734,0.0%
500,500,175,70,-3.119473571042077,1.048700804179969,-2.8285690691305376,True,1.4332407381626366,1.087064560605938,3.0000461669246343,1.0636879943691009,-2.23120387219541,True,1.4428480942120927,0.0010950187842784,1.1972492918849935,1.0442727605878477,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,3.0543261909900767,1.2217304763960306,3.0818789515310705,1.315245015023815,0.027552760540993756,0.09351453862778447,0.0%
512,512,116,177,2.129040594175473,1.0747695609557328,-1.2765242990958652,True,2.9758500070045737,1.0182983872584548,2.0621742795979463,1.028165541315701,-2.6437839922060844,True,1.4743941460643477,1.2544182581665868,3.063875017588908,1.0652953779555467,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.0245819323134224,3.0892327760299634,2.0956074368867093,3.019862512296741,0.07102550457328685,-0.06937026373322253,0.0%
516,516,182,86,3.0392888759476864,1.0848586613696327,-2.682682733592256,True,1.69866458329851,0.994840959431784,3.0511030546499485,1.0781840403999878,3.077608476499703,True,1.0848425682093503,1.47135656506384,1.493559324842734,0.9372579647961978,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-3.1066860685499065,1.5009831567151235,3.0451959652988174,1.5961119540706212,-0.13130327333086259,0.09512879735549773,0.0%
528,528,137,189,2.3650901854755704,0.99236000065279,0.8845934790597395,True,-3.082442149435592,1.0039217117140808,2.406064007570301,0.9934909050333692,-2.474181428190652,True,0.0035551431318565,0.0038287838731285,3.0720331053108807,1.0540186046358124,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.3911010752322315,-2.9845130209103035,2.385577096522936,3.136388131527437,-0.0055239787092954745,-0.16228415474184588,0.0%
548,548,261,258,-1.7267018534294942,1.0709213507180737,-1.3120986395303933,True,-1.6837465585790612,0.9913212845595104,-1.7089830919660791,0.9998856023586,-1.4982023615903155,True,1.1801254854074767,0.8422582285977335,-1.8031990160511373,1.0320605314265587,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.7278759594743862,-1.7802358370342164,-1.7178424726977866,-1.7434727873150992,0.010033486776599642,0.03676304971911715,0.0%
551,551,2,63,0.144467116020594,0.9986091198334968,1.4055510487706566,True,1.2687449005433842,0.9419484178277572,0.1020132661863835,1.0446674019104434,-0.0409006776288661,True,0.0085877969139078,0.0229555917051287,1.1257948967739313,1.094879027336773,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.03490658503988659,1.0995574287564276,0.12324019110348905,1.1972698986586572,0.08833360606360247,0.09771246990222965,0.0%
563,563,113,30,1.9675910326680173,1.0077070038981442,0.15999127320825,True,0.4347726928260989,1.0960702409023044,1.8965481055596944,1.024439451138486,-2.212570318471246,True,0.0033118658882333,0.0015871775531504,0.6102745131794274,1.0455982533823749,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.9722220547535925,0.5235987755982988,1.9320695691138559,0.5225236030027633,-0.04015248563973662,-0.00107517259553546,0.0%
565,565,308,91,-0.8569584172864504,1.0190267788350322,-1.0066055756857966,True,1.4907105165260344,0.9492078328702834,-0.8234049487792876,1.0371130535028206,-1.8701648267821984,True,0.836542079159468,0.001705138695369,1.71060643870148,1.0230135136610043,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.9075712110370509,1.5882496193148399,-0.8401816830328692,1.6006584776137567,0.06738952800418155,0.012408858298916803,0.0%
567,567,313,235,-1.0597307751958895,0.9922125005379104,-1.4382310709477222,True,-2.1510643506056013,0.9965254893705392,-0.7797842889521489,0.9776695746574428,-1.7820795331817514,True,0.0050220148579553,0.0037820918647187,-2.240658534109899,0.9555716531286224,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.8203047484373345,-2.181661564992912,-0.9197575320740192,-2.19586144235775,-0.0994527836366847,-0.01419987736483778,0.0%
568,568,318,132,-0.6477367471299206,1.1031066715977578,-0.8992823401775092,True,2.372164887661912,1.0687350643088789,-0.6794900490999661,1.0339921263504157,1.8710643170278,True,0.0041111883705747,0.0034872052768173,2.39194364170534,1.0169121505773548,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.7330382858376181,2.303834612632515,-0.6636133981149435,2.3820542646836254,0.06942488772267467,0.07821965205111031,0.0%
574,574,303,262,-0.9928303624684408,1.1315787791180592,-0.5465488297360929,True,-1.6204643044776108,1.06950638362209,-0.9327800646347008,1.0932683611961036,-1.723141634720364,True,1.0361481086930664,0.0012753649687483,-1.82813534463269,1.0010427554264687,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.9948376736367681,-1.7104226669544431,-0.9628052135515706,-1.7242998245551506,0.03203246008519759,-0.013877157600707499,0.0%
580,580,230,102,-2.237387924838769,1.106483187904107,-2.10774381618585,True,1.5928135142075612,0.9776064432550498,-2.304991110076529,1.0576713588062052,-2.419668436440354,True,1.3226596908645978,1.2968407622076208,1.8414167964742565,0.9930323702495752,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.2689280275926285,1.7802358370342162,-2.271189517457649,1.7171151553409087,-0.0022614898650204227,-0.0631206816933074,0.0%
592,592,233,242,-2.1936214276347106,0.9956974536514086,-2.2169500420642403,True,-2.2311846082073457,1.0661211892842195,-2.281145419623832,1.0212611060614667,2.398274261427343,True,1.0621319899760973,0.011166229120619,-2.0413281651734767,0.9749664206930178,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.2165681500327983,-2.0594885173533086,-2.2373834236292716,-2.136256386690411,-0.020815273596473265,-0.07676786933710263,0.0%
593,593,206,57,-2.4601273587592662,0.9523173985602482,2.804969334481572,True,1.0069082882435914,1.0459340947832745,-2.6587168163907138,1.043058192089709,-2.3562440329787817,True,0.0043953946353411,1.3282254937471625,1.043782024152883,1.00405257307752,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.6878070480712672,0.9948376736367679,-2.55942208757499,1.0253451561982372,0.12838496049627715,0.030507482561469245,0.0%
599,599,206,147,-2.7498543618587554,0.9945051776926692,3.093363583530265,True,2.7650359641186086,0.9400269490780327,-2.6625474189905023,1.0426257409580455,-1.7113069353281998,True,0.0029475241259144,0.0019901690905181,2.395411462447881,1.0113201591583143,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.6878070480712672,2.5656340004316642,-2.7062008904246286,2.580223713283245,-0.018393842353361462,0.014589712851580821,0.0%
605,605,119,331,2.04200365243398,1.0546307454329729,1.9019816943396968,True,-0.595966307586145,1.0483332279221962,2.125468328052296,1.0301246115099358,1.4791405154496255,True,1.3666794210233175,1.165927664384318,-0.4174059579601457,0.9725825090196012,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.076941809873252,-0.5061454830783552,2.083735990243137,-0.5066861327731456,0.006794180369884958,-0.0005406496947903687,0.0%
608,608,297,356,-1.0811496247176735,1.0883294071670322,2.30972494941922,True,-0.1469889949117197,1.0046897231298182,-1.306265395403717,1.0667339451586288,-1.0000213944341232,True,0.0033478389588956,0.9739816334615584,-0.1551487536704538,1.0462524579703243,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.0995574287564276,-0.06981317007977328,-1.193707510060695,-0.15106887429108662,-0.09415008130426751,-0.08125570421131335,0.0%
609,609,160,101,2.762853438833813,1.0065770832907797,-2.2532293767503435,True,1.8842130841556253,1.0691384537970734,2.7544121812974627,1.0488793867849011,-2.444300685908351,True,0.0013933097289011,0.0009264159194157,1.6529339220154464,0.984799813264745,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.792526803190927,1.7627825445142729,2.758632810065638,1.7685735030855358,-0.03389399312528902,0.005790958571262951,0.0%
610,610,54,293,0.5404833398126702,0.9801920243775848,-2.288030757573853,True,-1.1921801309215128,1.059464399146978,1.0390346198461151,0.9989866730275548,2.3623304133438867,True,0.002249927785698,0.0019513236870168,-1.1332055159384156,1.0618763724602642,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.9424777960769379,-1.1693705988362009,0.7897589798293918,-1.1626928234299643,-0.15271881624754616,0.006677775406236616,0.0%
617,617,292,274,-1.1480576888511629,1.044429282717187,-0.907710972228425,True,-1.4267580744159607,1.036547897084399,-1.2122044504619212,0.9973593060389871,-3.0174154664724675,True,1.4521687516604287,0.0079055075541669,-1.4807955557140704,0.889420213623175,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.186823891356144,-1.5009831567151233,-1.1801310696565421,-1.4537768150650154,0.006692821699601836,0.047206341650107855,0.0%
633,633,18,313,0.3999486534429325,1.0207417526535152,2.9530238529628563,True,-0.8392482953421644,1.0734401209584203,0.3061187450423209,1.0533050659626015,0.6483496028369228,True,0.0021071201610975,1.248972542432656,-0.9643251970981096,1.0656371172284125,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.3141592653589793,-0.8203047484373345,0.3530336992426264,-0.9017867462201368,0.03887443388364712,-0.08148199778280228,0.0%
634,634,66,91,1.3199324292318098,1.061030288826169,-0.6918022063440716,True,1.5863576449894454,1.0268240873915824,1.1313957298433204,1.066308512221127,-1.0508962651715912,True,1.478469914382163,0.0037039288965806,1.5123928449543018,0.9697615592785432,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.1519173063162575,1.5882496193148399,1.225664079537565,1.5493752449718734,0.07374677322130753,-0.038874374342966485,0.0%
659,659,243,266,-2.0816068585280147,1.0231944898447272,-2.479508407900028,True,-1.7177850483577413,1.0065968309111442,-2.029279518427284,1.0566338843781913,-3.1404589393306077,True,0.0009172354153296,0.7953412484760191,-1.6191952133504868,1.0724209656449273,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.0420352248333655,-1.6406094968746698,-2.0554431884776494,-1.668490130854114,-0.013407963644283876,-0.02788063397944419,0.0%
664,664,57,331,0.913595859657386,1.0816861271777598,0.8830801130703385,True,-0.4294892282657825,0.9750129639337882,0.9895973200118924,0.9383735698041796,-1.3460938448521056,True,1.323873657613294,0.0135882825598075,-0.5772645915586673,1.0054894961123988,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.9948376736367679,-0.5061454830783552,0.9515965898346384,-0.503376909912225,-0.04324108380212948,0.002768573166130275,0.0%
